ecrop_village_code,iwm_location_id,iwm_location_uuid
4501,15127,7a46526d-8f8e-4827-a1a4-477536fc4c48
4507,14238,e3032aaa-e51e-4bd8-8cd8-09fca8394f57
4492,15910,77ce702e-1202-4b02-bae1-a45aaef6e359
4500,14299,7f112db1-1fe5-47eb-886c-6fdc2e36c10f
4491,14302,3d1dc4fb-d60b-4ed7-aa02-b3b6690c1c06
4513,14248,16768db8-bb88-48f2-a5b0-9fbd4f83b291
4514,14259,282d92f7-a6e9-4d9b-9270-184d6d5164f4
4494,14317,8bb5894c-7b2c-4e16-b3bc-223c07f806e0
4493,14318,a4aace56-e50e-4161-8386-154617e6d485
4510,14349,4fb410d5-d44e-410e-890b-f6db04b8b1f7
4570,14223,84989d9e-eab1-46b1-aca3-4cf65b8dd12d
4363,14288,0e3414df-3192-4055-8430-70f3f5504f74
4368,14274,33fc3c49-8c9f-4ec6-afa3-c55b57b15ed1
4369,14316,47404dda-fea0-4508-a566-2c2ac6c0eee2
5347,14253,58fe6c2f-8543-41ed-8f57-65b31e6407ae
4372,14298,f57851f5-0bb1-43dd-a3e7-478925d7a8eb
5335,14309,855afbcc-4dc4-434d-a2fb-2fe2abdb114d
5349,14343,8ff881df-a0a4-45ee-bd65-15d7c566c862
5294,14178,4f1765f7-d96f-4ef8-ac0b-1e970e83585b
2299,14275,3ba1b48e-5e82-423c-9658-59329d34e11a
2295,14254,7a7450b6-39e2-41f1-925c-a7f069cefad2
2298,14326,29b234a4-359a-4853-9863-0ef663e1ec90
2291,14242,975812ca-184d-46a3-bbe6-1ee13cf6f618
2286,14392,401179f3-6800-489f-8099-4631584449f8
2290,14393,e26aef7f-b62d-48a6-a0a0-f1e4f2d71c15
2281,11920,b5f76edd-7151-41f2-bf5b-8f2f5bae4e50
2272,14338,ef0ba578-7501-421e-a712-7ee57babe922
2279,14330,27522261-08b0-454e-b7eb-46cd1e850cda
2270,12346,c510e04e-19b5-4722-b752-4c481535087c
1864,14293,4f1d84b3-0616-44e4-8e02-dd1a0c2d4867
1877,12216,540ceb75-3dba-497e-a965-bad19447a8aa
1876,14335,d617454f-fd30-405f-8266-ef96a9014f67
1867,14351,c6892b22-e956-42ca-9061-f54658572285
1871,14377,d105cf23-000f-446e-8063-ca426230607d
1861,14276,4059625b-e5b2-419e-9fc1-841c3ac36a48
1858,14300,58638989-00c1-4af8-8152-a0931daafd48
1846,14398,f8301390-4f15-48e9-9509-29268c4c554b
1854,14362,a93d2740-232c-427e-ad5c-e23da45944c3
1850,14306,33e00c6e-88b9-4702-b02b-4122ade7d3d2
2123,14352,160269b7-5bbf-406f-a93c-1778c62d7013
2116,14271,aa273296-10b2-4140-84bc-54a90fd817db
2115,14358,3d2cadf4-685d-4cfe-97f6-a4859a9a52f3
2112,14199,5219c232-942d-448d-bd46-f24a5715870a
2132,14325,3130b403-ec7e-4abf-8179-df2d6c44d850
2120,11487,7d1f21d1-32da-40ab-a29e-fbca4bcddc3c
5223,14327,70e102c8-8781-4120-b540-e232d71d20f0
5236,14347,41575be4-e003-4a77-80c1-788c30d4f9fb
5224,14369,b7c3ed52-5c42-4c81-a8d6-404782594fce
5226,14422,63c76f64-dbee-4671-87f7-ce7cb80c2943
5254,14321,ff7ed8c2-7771-4089-a252-2d33037c6863
5220,14374,96d9c333-89b2-48f3-b826-dd832dd7b0cb
5258,14399,247d580f-1255-4f0a-b3ee-b05c887a40d2
5259,10840,6de82287-456c-412c-bd85-d7ea417fc9c6
5251,14397,518abbba-8f2d-4fe7-bb26-5627cb0bde8c
5248,14360,4701a67d-2128-4e76-a874-76a6c7a0c560
5257,14404,0ee39cf7-78b7-4d49-86c3-4bede5caad9b
5246,14418,2be98452-4148-40b8-953e-997ccac35d59
5240,14342,d4a43889-bb1c-4a9d-84b7-ced49726a13a
5055,14365,5eee5b0a-0f79-4971-8b22-4fdb68739462
5247,16405,0efe7e20-1ca4-41ed-8e00-ca64af6b3209
5238,14405,381ac4f6-91c2-4ebb-a8c3-af0999cb2de7
4605,14319,74dd5cdc-0575-41e2-b1ec-1ea18f7da0b5
4591,14380,81c53bda-38de-431d-a56e-66f3a04dbd36
4594,12665,e14a0ecd-2f39-409e-abad-8270958523ef
4599,14745,d617e4e6-d7cb-4dd0-948e-e25cd32cbb3b
4607,14320,a4952ad1-632c-4653-8b38-905f8b3e16e6
4497,14269,200e7d28-3326-4a00-9b64-140f9d79dddb
4502,11754,d1f616db-bb6b-44c9-874b-c6ebecf72260
4499,14372,924e831f-bea5-434d-9bd1-b1cfada67728
4508,14421,70ef033e-5d9a-4d7e-9212-f1c68f1cf0b6
4505,14265,1db850d3-3f84-489b-a6a2-b531b89e5a52
4366,14653,5e5a1b27-e746-4334-9f98-4414af6b0c86
5338,14402,6532830a-8247-4123-97f8-7a8c0eb13ccd
5350,14366,5bde5b92-33e0-4b2b-9f91-a9e6c39adcc7
5346,14391,fc6957d3-b837-4e56-9d3c-11d19b32b058
5274,14442,5a2521f1-e038-436e-b462-140e57c96428
2283,11495,eb44d0d9-56a3-447a-aae9-0ba16d0c4f4e
2282,14417,160998f5-a509-42da-8117-54826c8f7208
2284,14455,7f1777ae-cc99-4524-88e4-ec15db3e77fe
2274,14472,e2386731-8a19-4c4a-a70f-5da199950ab0
1872,13091,7557124a-c160-48eb-b8ea-e9e067bed45b
1874,14482,302be5c9-2cdb-4a0e-80b7-10c1fce3be45
1879,14419,bdb8ac74-ce00-4372-92ab-27197ae66fd8
1878,14323,43b9c77f-b8ef-4d2e-bace-4a4439d32456
1873,14414,a5306a34-c369-449a-837b-32c72313ac89
1880,14457,29841ab6-8249-4ace-ba5d-7b39f1da823c
1843,13268,f19cc242-ec33-4b6b-ab48-11edede56e34
1856,14384,7cb0963e-0d96-4ad5-aba0-6cc4f4188857
1841,14430,17150a9f-8e78-4821-a912-264771b1165d
1855,14427,a33fc3a7-1626-44f5-b449-cf5cf042d000
1851,14444,87547d8e-5b5f-49c2-85ca-7e2132041fc6
1848,14493,aa10989d-03a0-4dcc-8799-615c7b3dfa82
2364,11294,4e05104f-7a5e-4b83-97c0-264768b1244f
2365,14450,e6414f92-ef3f-442f-9d32-659bcae53f80
2109,14469,f5c0b8a8-f587-4fc1-aed2-c2220cfeb9cb
2121,14478,0e62cec7-2aa1-49ce-aabb-2e8782febdb1
2129,14470,ae958b1e-2a6e-40db-b3eb-d208160eea01
2113,14458,befe20ba-8a67-4a04-87fb-88a7658f5674
2111,14499,0aac5cc1-e1c3-4ec7-adac-c7ab81738451
2118,14429,92ccc9be-8f69-4d26-80bb-307954a2ba1a
2131,14454,b62e1d0c-4eab-4c6b-8fe0-9a9befdbc5fd
2202,14500,47876e98-4592-492b-a221-1867f0dfe676
5252,14465,39292a1b-fb89-4169-81f5-4a1dbc8caa6a
5245,14459,e19e63ea-4746-4172-8aa1-65587f2312e0
4616,14526,d53eb6c3-1561-4e18-8580-48f6df0a0914
4615,14542,2e0dcb97-217d-4df2-9a54-c66bd373df39
5239,14474,90222a2e-7f23-46ed-8ca9-65face7ea9b7
4498,14376,9cf323b0-c2f3-4dad-9638-6bc33e989cae
4496,14406,73460a8f-9175-47bc-89b4-9548ad472328
5344,14466,507d1e54-eeea-4951-9fd8-2199257d922c
5333,14488,bdded976-e616-4b41-8558-97312d070aef
5345,14502,115f5124-4cb9-4d6c-b168-af6f5e38ff84
5261,14438,acd84b1d-d4d3-4a39-aa3d-655472e84258
5339,14498,d7756762-f3c0-4905-aa68-a229e51031f1
5267,14491,4ab10afd-7024-4430-ac04-3a874a8559b4
5291,14479,2a305e33-ffd9-4cf3-8200-21cc6c445dd7
5272,14484,350ff9b3-75c5-4cdc-a328-f46cda854c09
5278,14503,7388588d-3440-43f3-b72d-d6e42a40d3c3
5266,14505,ded3a152-3c53-4040-ab85-d0af3a76dc71
5263,14515,58bdb534-8fff-4789-b992-72506dc283c3
5300,12949,6e0391ab-ff78-4c72-a1bf-49e30e03067f
5304,14463,420ad6c0-5df8-472c-a217-c0fb8ec87eaf
5303,15868,695a8f64-63a0-438d-9855-e988031665c9
5306,14504,4f7eedf9-0e4c-40dc-aab6-73a779e267f8
5295,14506,930a5f6b-3b0f-4d3f-a4d7-4ef704032d5b
5296,14506,930a5f6b-3b0f-4d3f-a4d7-4ef704032d5b
5289,14533,b7f9b3e1-10c4-4020-9af3-8cea1eb39778
5288,15642,5f877000-e9d4-4047-8ff4-150b85cc8268
2288,14513,1968c1d9-8d83-4855-8665-7c9a1ec8f145
2287,14460,5a2a6d8b-3911-4c39-ac4e-f50c1b7c212f
2289,14561,3e25ebc9-10a3-485a-be41-443c56594eeb
1844,14501,1ca0ebcc-7501-4d60-b335-2cb8481e8681
1838,14492,bbed5ed9-f593-4c62-966f-8b8080dd540a
1845,14541,e7ca878b-c5dd-4f35-b8c4-9f748076303d
1840,14471,d2bc286e-ce60-4487-8018-50477807bbf1
1847,11559,fd95a5bf-bbe0-489f-885f-238367ea5390
2375,14581,ade186bf-0057-430a-a381-205104d021c9
2381,14587,0def09bd-a312-471f-9597-562ae4f30c4f
1839,14494,71f4bf11-481a-43c9-81a0-9ca255e601ee
1837,14583,76c87e69-7fdf-4fd9-8b9d-da4a992b0765
2373,14591,753cb2b8-c340-4c13-a954-ce568ef2f092
2367,14509,01a1ba23-07b5-47c8-b0a7-d3a05b0daffd
2362,14544,e2941358-4c45-4e9e-8540-ee530f1ddc24
2125,14560,553c1146-2c61-4bb7-bfab-42272fadb1c6
2360,13816,a3729a69-69a0-43b8-86d7-f7a10251cfce
2366,14510,7cc91ead-95ee-45b4-9f0a-d7146f3533fc
2105,14531,585daddd-b382-4c10-9497-079d88521778
2119,14593,59a9334c-4bf8-4a47-9ec9-bf2359643f26
2199,14552,a1a8cea4-52b0-421c-9dde-670b5601dbef
2198,14566,d89dd761-5cd4-48c5-9e90-0571aabcc98d
2206,14546,5fd11631-8bce-40ec-85b3-c7ecedece053
2205,14576,4e483f7e-9731-4448-9683-ac31feadaf67
4628,14507,dcc943e1-bd44-4316-a502-a814d1a8bf23
4625,14555,545108ff-3f18-4551-8153-7438392f10ee
4620,14577,0f7df533-7c83-4722-81ef-38c9e1696d62
4619,14602,b42d6a85-7730-48ac-9eab-800e9b385065
4617,14619,3e27d0b3-5130-42b3-876c-32e096c0cdb6
4663,14563,c8b6bc62-aeb7-4a49-b74d-46d785d57667
4660,14557,05b11b68-243f-4a19-885f-fbe124148864
4661,14545,a61219a4-9bd8-4a88-94bd-ecc05122eb67
5273,14045,326c40ff-64b4-4c75-bb63-fc38df34fd76
5269,14554,8b875ac3-666d-4d63-8f09-1efcc86baf58
5271,14574,349e64b3-bda2-487e-85ae-8232114b8682
5260,14617,e7b4b0e0-fef3-4e5a-80da-cc05240f422a
5318,12500,208fc49e-325f-4cfe-9c5c-a7c87a93020c
5270,14575,30ae71dd-eff9-4370-8645-72725e8861be
5268,14600,672843e5-fe14-4682-aa3f-609cd49ddde9
5280,14612,1c52c634-2b48-4c40-b92e-f7062997c120
5292,14614,2927ccde-66b9-45ec-b5e7-e78be0fdd7cb
5277,14549,6fcf5e34-0e4b-47bf-8290-45868483b6ed
5305,14572,e5169716-a520-4e11-8a77-b0ee79cb795c
5299,14584,0f94664c-ad8c-4304-991e-0932d8ff890b
5293,14588,4dd906b7-b7cf-4251-b4af-2fa9cf1f4a3c
5285,14594,3001dd54-fe5c-48cb-880c-481f3f27bd73
5287,14629,1a250a5f-8bc1-44fb-a3e7-f44a1018daad
5283,14562,d408fc05-e7a2-487a-92d3-e1d8a1233720
5302,12860,113e519f-de79-4d0f-a97c-202e32fad302
5298,14580,4ed4a4bf-3ce9-482c-bb0d-1f4802d16afc
5286,14590,0d0bece8-f2f0-4389-87f7-37e64e2b3ca1
5282,14597,20023ed6-d112-4dbc-84fe-ed46774d6c5c
5301,14601,c527cb59-4b02-46fa-a4ae-e00689ebaf7e
5284,14604,89fea463-8fad-4fd2-99b0-15b4631909bf
5308,14565,e8ac2c3f-60af-4293-927e-1252702f20be
5307,14568,2a5faee5-2e3b-4768-bfe5-bee9007a3a2d
4822,14538,cd7ee750-e0e3-4c1f-ba57-eecb02b446cd
5281,12724,af843d07-e501-467d-83ea-595fa8d1402b
2285,14579,5bf0428a-9825-4015-b3a4-83ca6cdba2b6
1875,14567,97452c78-8c6e-4e08-b06a-84d03f7a27af
1842,14586,acde1ca6-55e5-4dbe-a1bf-15282d1951a5
2398,14664,52c21320-d3d5-4d7c-a152-0237b36f2660
2385,14626,a28cb701-0399-4956-b8ea-74dbc5b0cb28
2389,14633,428c89f0-0a27-4800-b970-af10307993f8
2370,14684,58ccd29f-6435-4ba0-af8d-f759831ab9c2
2376,14608,6eeeb2d6-9425-4090-8080-a3d99bf646b6
2382,14624,fdbcafd4-ba9d-479e-b5f7-c20b4fe8e092
2387,14637,cdaabe92-5a31-4916-be93-5ec325dc4ec5
2374,14657,9bb0e64c-95f5-42a6-bdff-fcf4dfc8c805
2379,14675,b8fb04f5-7aa8-4cad-aea1-a08f914bebc4
2388,14681,567cb365-0766-4554-b8b1-d944e29c0036
2378,11361,d5eb262b-5d62-42a8-a611-14e66680ee6e
2361,13136,484899a4-7b67-4140-83fe-deac51dfb52e
2363,10835,a547fc29-9de6-4411-abf2-704e29b82720
2166,14596,170e6d9a-4eef-4e7d-982b-b43a787f5314
2124,14623,cfd6f7ea-590c-4cad-ab59-394687798168
2099,14687,96883513-83c4-42e7-acf3-ceaff862eb70
2207,14578,fb4e61a5-2407-44f4-a5d2-7605d7eaf05a
2197,14695,ce4d0d2c-6dc4-4c78-b32d-d526455787ab
2200,14715,c1502365-ea52-4ffc-97e4-3da4b59cd4db
2203,14571,23e44878-8aca-4757-8f68-c5debb50f533
4623,14685,a36a8c0b-3559-487c-932b-ded1ad061fbd
4626,17410,71a89f06-afbc-4ce9-80da-fa20be08a610
4629,14674,902953ef-2f87-4fe5-b4e0-d433aa1eadb9
4624,14700,ba3a232b-7c4d-4e35-a812-5af71abe9464
4618,14616,2927c4f1-d22b-4411-809c-399b126142fb
4631,14665,ea042d16-bca2-4c0c-b457-7289f037b118
4647,14592,983284c9-4561-4d19-a9ba-65fa1f56cfea
4649,14632,870f44a6-1747-43fb-ae94-e3baa0d0fb53
4665,14647,1b9eb2f1-40a4-4455-bb01-06296e659d58
4669,12527,27e75c2e-3ab0-49c3-9f43-765a9bbed53f
4664,14660,1058f6e0-0c15-4cb7-98ee-026db85e53eb
4668,14693,7df57deb-df03-4ae5-a7c5-d725b258fa8e
5323,14620,86575177-9ea9-4fa3-8c17-8a5a595d4d69
5319,20670,6893c095-ce48-4961-a4b2-1e1090d5cf43
5327,14655,2bb443b9-9806-4630-94cb-030417c1f73c
5330,14644,84639600-feb6-4098-83b8-5c5f14f36b86
5314,14645,7e712238-6cd5-450b-b4e4-eeec6f71af97
5315,14688,954c31af-27e5-422a-8ac6-efde7fdc965a
5317,17533,118adcf5-6cbe-4be1-9bdc-8394f82deccd
5316,14630,3f9cf8cb-28a7-4367-a597-b2d2add8b1bc
5290,14627,f633b05f-1851-40af-b704-710f3cef16b2
5297,14649,be85e663-c573-40a1-8070-c4e3fee92ab7
5322,15651,18b0fae9-006e-43e9-ba70-156664ddaee9
5328,14716,fc5e08fa-e1a1-43f3-b553-9b0176f95218
4821,14663,f9afcda0-28d5-4669-879a-7472aa92c1c1
4815,14697,fb054299-0a94-453a-8a43-c619cc44e54e
4813,14690,5a43186c-cc1f-4762-9487-cef806535273
2318,14701,76c4c8ef-6c47-4886-b645-a21d59e4ebba
2317,14733,c8b9098b-9d5b-4e70-ba40-473b868b8e29
2431,14755,cda86fae-0dce-446b-abb0-c622768e2706
2426,14765,ebd7d66a-bbcf-4de8-b0e3-6a9646f8ffa4
2394,14676,b8d3bcca-47b0-4215-9631-05511b6f96d5
2396,14284,5ac432c2-3099-465a-a075-3480ccdca1f3
2395,14744,9d3a31f9-c4fd-495e-9663-211b3e19e07f
2401,12181,dc5e551e-6963-4790-95f8-703546095373
2384,14758,92cf5c79-627e-48db-b1e1-841cc97d6f8c
2390,11870,9f92c273-8024-40b1-b57b-ea7ca6299d57
2380,14719,7a2f8985-5bc1-4ac2-8e2a-4a72f62a2834
2386,14728,2ea09ff1-c0a3-4a11-93ba-57660599fdba
2371,14740,987d6336-7c79-4de0-a4d3-546c41d0b800
2377,14686,d663e82e-904f-49a8-a44c-7d453d7fc9b7
2416,14743,492389f6-b622-427d-b604-e8df5e67d72e
2418,14741,377892e4-ec84-4958-9067-7bb25c19dedb
2165,14699,0d8eb120-8836-4eae-bd9d-bbe84a6ba4e6
2164,14677,3b8953b6-1bea-4b5f-b66b-ee3d6ed43cd1
2157,14710,437d663c-bf3e-4ee0-9fc4-6225ee93ac0c
2094,14734,308c8175-f8e6-447f-9a30-f0b011356928
2106,11268,c8d9c88b-1014-4b9b-81b2-86f66a2583ef
2091,14732,8a01c23b-6697-4f67-8aa1-93cddc7ef205
2104,14738,d693e772-f489-47e9-aeae-d28f5249fcf5
2098,14753,ed95d28b-200e-43b4-b5c8-08f3d6e397b8
2093,14774,6aaed807-698a-49ca-bfb0-d0e675c1e34e
2089,14750,0b7df54e-ac3b-436e-accc-6ca7cceb1f2b
2081,14760,2f6cf69b-fd8d-4792-ae81-ecd91dda46c0
2201,14705,e866b750-a8a8-478e-b2c1-edbc225e1d7a
2204,14702,a54a1426-8d0b-4a0e-a0eb-2e65c436bd31
2145,14762,26091d8e-d1af-4af6-9c5d-db63c20a348d
2137,14735,b42cc536-5dba-46b8-9be0-0660cbfba442
4622,17049,e9f00403-23bf-4f8c-be18-86c454976919
4630,14698,f1846f47-7e69-4540-bcd5-31546e42c99d
4627,14731,62fdec23-ffcb-49e3-8b32-be9164b04518
4621,14784,3c4faf9d-1698-40f9-93dc-7aa1f800b824
4648,14724,fcf1abd1-19cc-43bf-b95f-a1b2bb5bd90c
4653,14729,663cec59-07b2-4ed8-a845-36bef65adb3d
4654,14800,7d745376-20ed-41de-841e-01cf3ea477ba
4650,14737,97ccbde5-e5c1-435f-98ad-ba1de379f179
4646,14435,e5358e3e-b3ea-441e-9eb8-4daef765af05
4659,14763,0344dc1c-d490-45e0-b58a-b0ea4d6499d3
4667,18615,513fcc65-5bca-4f9b-8c0b-1a6161368057
4675,19618,d6b5fe80-6977-4341-990d-bc62c13dcdf6
4677,14739,d4c6b19c-3593-442a-aa7f-a97271d85627
4670,12246,c0c3fb18-f903-43e5-9866-9269974b9f80
4678,14751,675b7c5d-e5c0-452c-b523-4b48207a3c47
5324,14726,dc413c1d-71b7-49ba-8aca-8880973146b4
5309,14708,197aa150-54f3-40e6-8fbb-f0c6200cab60
5329,16899,d76bbc68-9fbc-46dc-8eef-9975b8fbe1ec
5320,14706,8c976ce0-62c0-4b74-9370-81f46ebf9e53
5325,14714,70e5d0df-3c4f-4e4c-8447-3c33a0bf0e46
5312,14817,17c15a88-67db-40fa-9e45-2e020b8dabf6
5310,14812,8f7de029-8306-412f-935f-9e19abf52eba
5331,14654,3210c6d5-34be-4b04-9bac-0d7e609c456c
5311,14766,8e8490dc-4030-4fc7-8076-ef477ed08863
4859,14796,063e1b19-7541-4c24-b637-a81940f332a0
4873,16716,a587bde0-2131-45f4-9a64-2b7b9fb538ec
4880,14821,73aab438-9468-4fc7-91a1-59060864fb35
4879,14833,4bcea653-5b4d-47a4-8f8f-b7fc7cb4cb9c
4863,14787,06fcdcac-b0a4-418a-9896-eba8d0f94f9d
4814,14754,9c425a15-544b-4e46-94b9-f15c14edf5fe
4823,14721,b1e7155f-612e-4e55-8b70-43f128a54f0f
4827,14746,7b416c29-287f-479d-b3ff-e1c72e1a233b
4811,14809,35f9b082-e2e6-4865-967e-655ec0246243
2311,14779,6880d602-0e52-484e-bce2-2aee01cc957a
2429,14776,9e18f4a0-a6c4-4385-abb9-2e0169b6ff47
2436,14884,765a8b7b-5870-47e7-a943-3821e62be870
2421,14801,ca7c01cc-c9b1-4f4a-aea1-bb28eb4aee92
2434,14835,fc0ccebe-bb22-4896-991d-5700de26ad4c
2428,14742,ece58ee5-27a7-416f-9591-7f6bd7dbf607
2420,14845,77f8c9ee-0b2a-460c-b53f-5ebe3a00345d
2403,13465,bc6f6e6a-4e88-4890-a560-1bc173520280
2399,13320,199d21d6-07c8-465f-9947-21fd0862a5c0
2407,12682,0575793c-f730-4418-85b1-a93477998c42
2405,14866,420af963-4db4-4d20-94b4-753295fbd6e0
2393,12801,b26e629c-8cfd-4622-87a5-ca85a06efa4b
2368,14820,034c66c2-5e79-44ad-b06b-ded07ef254dc
2383,14882,20b00c11-28c3-41a1-b2e8-9a577a821cd0
2392,14906,6ff269cd-5a76-47c5-bebb-f8c2f0fcee40
2369,11030,968544e8-3948-4b60-894e-fc50e242977a
2411,14829,619aa682-f129-49fa-a4df-678ebe8e5487
2412,14761,7db325fb-9b05-4b37-bc3d-88d5f64ebe3f
2409,14806,57903a65-c313-47ec-a3e7-a8836a764b45
2410,12593,3f973cee-eb03-49af-bd81-66117adc8d6b
2372,14888,2e7916ee-2be2-44cd-bff1-72cc0e38cbaf
2419,14782,f56ff6eb-189d-4d5b-a314-875f5876b85b
2162,14799,cd1ac125-7607-4059-8ae5-f1dfcc435b73
2158,14903,dc4c16a6-07b0-4621-81af-1d0f3fc95fb1
2160,14826,4ea026bd-ebd2-4299-84ea-7876387e93ac
2159,14852,899d34bf-9cda-4eb9-ac4d-93124ecaa4cb
2103,14808,1a0ffac0-a286-44cf-bbdc-2d6fe070ff24
2100,13803,e0894406-707f-48b1-86f7-39a7e12b20f2
2096,14874,18b12946-e147-4ee3-9305-7e76b1075a87
2083,14897,820cf700-32fd-4020-9d0a-aea25472618e
2085,14907,33dfe536-ce37-4159-84f4-97918b828463
2080,14818,f356b5bf-6c60-487c-80ec-221c3bde743c
2082,14867,2b4b2d8f-6893-429a-ac66-1fcd0f9084cf
2138,14875,dbbc9593-19ea-40cd-8be7-85f630d062da
4644,15983,1652e909-74ec-4b7f-b0ce-5402ea00b5b0
4643,11235,9db9088e-1c55-4f9f-b9e4-f78a29e3cdf6
4638,15147,34172403-ec3c-47a8-9da9-52b0d0043f7a
4640,14901,515d830d-16ed-4263-bbe6-60ce98771e6c
4641,14789,a72bd5b5-b42c-409f-9f43-57859e6dea19
4656,16606,2ac2a1f4-a2f8-4275-963f-0307d62defc9
4655,14895,4267a256-3eb0-4ef1-832e-5b41bd617504
4773,14925,8b5f4919-f9e8-4f79-80bf-a5a4c1c7bafe
4652,18191,be12ce9c-9f95-4867-8736-2e31efe1fec1
4657,14872,db31b141-d641-439c-86dc-a37082bcd328
4651,14924,9eb2213c-1ec8-46d2-b4a9-caa71d9b1e9c
4662,13663,1375bd68-127a-4407-ac68-ea4927a245a3
4666,14926,1d33d166-e158-4b01-9559-c85aba1817c1
4673,14859,6270c645-a3bd-4a86-8292-2f4fb52266a9
4676,14807,509ac73d-343b-438d-8521-37776ef2b9bd
4674,14864,300950f7-f2f1-4175-a568-9e02bb18e6b2
5326,14843,a75eb571-68e6-42f4-abe9-e9afbcfe8455
4876,14840,f78f5cac-683e-4883-83a7-7c45ad6f275b
4877,14854,20ecdefb-2d2c-43c5-b10a-e9764422289d
4864,14899,14e37e16-d7a0-4957-b1ed-8207ff65060d
5321,14819,b6a9eaaa-76f3-4441-a9e9-a36a06ad0912
4872,14861,d34f7b59-123f-4836-85cf-f001df7f6764
5313,14890,e25349db-d5d5-47dd-8cba-94ac7ead5c99
4868,14880,2ad4ca16-15ae-48c3-87ab-0b4fb41923a8
4869,14889,1a4a6c21-9a60-4b89-8252-979eaabef699
4862,14920,52a39efb-e6ae-41cb-b2f9-2ffe13dd77d8
4866,14931,72bcbb7a-9ab3-4c7a-9b4d-ed9e0d977c1d
4878,11310,5b923c2a-cbd9-4f4e-b53e-bcbb8da04d20
4870,14942,477a824a-78bd-40a7-be39-6b82797c7d54
4867,14957,c93911d0-eabb-475a-b202-17507e6e39ed
4861,14960,d417ed14-b124-42c6-b5ca-02a067fcd5de
4854,14860,2373e98b-2798-4b32-a308-7932287f87bf
4881,14887,72babf10-6a0e-46ee-a490-276c09252da8
4856,17415,82df31f8-6a9b-4806-81e5-17c2fc6ea902
4847,14956,2d568189-6ed0-46d6-bf4c-d7f267225026
4818,13358,87566f11-bc8e-40c2-a441-3b7247cdb1bb
4819,13358,87566f11-bc8e-40c2-a441-3b7247cdb1bb
4812,16287,0c213d49-49b4-4828-83c6-42aa929edfc8
4828,14837,a0415498-cc69-4c47-afa2-9a5c5d3ae202
4825,14893,dc7e24ba-45c3-4997-bb06-aa32753befd1
2313,14876,49fc4fda-17db-4006-ba75-bbe6fec51dcd
2435,14997,6d7a47f2-36f4-40dc-b5ae-ae0eb61a4feb
2437,14873,9b960149-1721-4a49-8e4a-4f5a3e97eecd
2440,11761,383b9a33-b8b5-4645-b0bc-1d737e6f36eb
2439,14900,dc113e29-4d85-428d-be4d-ed7a6a37e0ea
2433,14973,0738a9df-6cdd-4ca5-8769-a6fcf36747d0
2438,15025,21bdd1c2-fc59-40c2-b284-9791da525b03
2404,14846,01ab90b5-5df3-4069-b2c9-b1ebb964381f
2391,15005,76562c5e-28b5-4f18-9a09-9d7e3baaa3f8
2397,14979,e99f64fa-5b8f-442a-a3d9-20c83e7214c5
2406,14883,234496e4-4198-4127-b2a8-914c45bb3a3d
2413,14940,f2ab15c5-991b-4b78-b254-fbb0273dfafe
2414,14982,277ed924-cd9a-46f1-a766-e33e3bbc36ff
2415,14902,fe6a9b4a-2efd-4331-9331-8629ba9759aa
2038,14939,90909c1f-016e-4f6a-a623-d6f73fb01d0b
2408,14857,55f5ba21-0f9b-4847-ae83-e00c5514f7bf
2171,14922,a047b5c3-e038-4ee8-ae5f-e6cd0007b5a0
2417,14964,180da391-8756-4183-8210-fdf5fe3afe3d
2161,14905,6fffdf7b-fe1b-466f-9a69-8df2b4a1f7b7
2173,15012,e6b26943-a66a-4d5c-b2a8-8173e7a828b3
2169,15013,542b6abf-51ee-424b-9669-82ee83c61526
2163,14966,a8a3a87f-71d1-4247-b0c1-123a55472bd1
2095,14977,78538cb2-aafc-4f9d-a32b-b44c8475aafa
2092,14943,0b2cb2ea-00d7-4d6b-9c89-f007e61c2df6
2097,15008,3527bb95-9af3-4ace-9379-cec864267c9c
2101,14971,2a71e5ae-f86b-4fd9-b3fe-63e358b1cce6
2146,14978,11e66f28-0dbc-4230-be04-604e6a660c64
2102,14995,5b8bda3a-8567-4a8e-9357-7f7f1208edc1
2086,15023,071f4f30-da3b-43ee-af2b-14b9db9e7bb1
2090,13152,52519669-82b5-43c8-9175-1487880970ef
2088,13581,3b619086-b64d-428b-a129-c39008c2fb67
2084,14911,dbebcc3b-ffe1-4c45-8c17-064f52c42136
2079,14916,351ab1f8-9089-43ce-b4d7-8f5c7879c1f5
2134,14908,11fd74ff-179e-4289-a556-c314b0d911e4
2144,14891,7524597a-9f92-4329-9ad2-cbd3730381b7
4635,14938,c2e8986e-f812-40a1-8216-1e73a561723a
4637,14970,0dd10cba-1118-43e0-b005-abd56f4d0e56
4642,15051,7a5a19e7-966e-4415-bbbf-f0db14a0f952
4639,14921,244bf4b5-a7af-44b3-9adf-ef5efd030665
4776,14968,dcae0d44-7ae9-42ee-8e33-ea29bf44bc07
4768,15041,e063e450-a35b-41f8-b959-65dc276b35e1
4778,14980,065aba9a-513f-4f02-b1db-41a72a65df6f
4779,15069,29c4b5b0-a727-49b8-aa7b-7b7040ca52b6
4767,14967,d63768ed-f80e-4659-a4fb-60f503fc629c
4774,14981,a3057abf-dc56-4a42-9468-9127f87fee94
4775,14988,46c05c85-14bf-4ef0-8964-2428a41cd919
4769,15060,557a3b87-9215-4b28-86ce-013c0de1d6de
