Sr.No,watershed code,gw watershed name,Village code,village name,Population [command area],Population [non command area],total Population,LPCD
1422,01_F_01,Skl_F_Bahuda_Ichapuram,043,KANCHILI,,3898,3898,214390
1423,01_F_01,Skl_F_Bahuda_Ichapuram,044,BONAMALI,,403,403,22165
1424,01_F_01,Skl_F_Bahuda_Ichapuram,001,BELAGAM,,5709,5709,313995
1425,01_F_01,Skl_F_Bahuda_Ichapuram,002,SILAGAM,,8883,8883,488565
1426,01_F_01,Skl_F_Bahuda_Ichapuram,003,KARAPADU,,2823,2823,155265
1427,01_F_01,Skl_F_Bahuda_Ichapuram,004,KOJJIRIA,,1986,1986,109230
1428,01_F_01,Skl_F_Bahuda_Ichapuram,005,RAGHUNADHAPURAM,,456,456,25080
1429,01_F_01,Skl_F_Bahuda_Ichapuram,006,RAJAPURAM,,5420,5420,298100
1430,01_F_01,Skl_F_Bahuda_Ichapuram,007,VINJAGIRI,,222,222,12210
1431,01_F_01,Skl_F_Bahuda_Ichapuram,008,CHANDIPUTTUGA,,381,381,20955
1432,01_F_01,Skl_F_Bahuda_Ichapuram,009,BHYRIPURAM,,1318,1318,72490
1433,01_F_01,Skl_F_Bahuda_Ichapuram,010,D.G.PUTTIGA,,2309,2309,126995
1434,01_F_01,Skl_F_Bahuda_Ichapuram,011,NELAVANKA,,4088,4088,224840
1435,01_F_01,Skl_F_Bahuda_Ichapuram,012,KAPASAKUDDI,,4525,4525,248875
1436,01_F_01,Skl_F_Bahuda_Ichapuram,013,PUTIYADALA,,168,168,9240
1437,01_F_01,Skl_F_Bahuda_Ichapuram,014,KAVITI,,78252,78252,4303860
1438,01_F_01,Skl_F_Bahuda_Ichapuram,015,JAGATHI,,3852,3852,211860
1439,01_F_01,Skl_F_Bahuda_Ichapuram,016,BEJJIPUTTIGA,,4814,4814,264770
1440,01_F_01,Skl_F_Bahuda_Ichapuram,017,BORIVANKA,,7264,7264,399520
1441,01_F_01,Skl_F_Bahuda_Ichapuram,018,VARAKHA,,2334,2334,128370
1442,01_F_08,Skl_F_Kandivalasagedda_PBVaram,001,VELPURAI,,1296,1296,71280
1443,01_F_08,Skl_F_Kandivalasagedda_PBVaram,002,DEVARAPALLI,,1145,1145,62975
1444,01_F_08,Skl_F_Kandivalasagedda_PBVaram,003,ARJUNAVALASA,,1252,1252,68860
1445,01_F_08,Skl_F_Kandivalasagedda_PBVaram,004,KAMMASIGADAM,,1306,1306,71830
1446,01_F_08,Skl_F_Kandivalasagedda_PBVaram,005,KONDAMULAGAM,,2230,2230,122650
1447,01_F_08,Skl_F_Kandivalasagedda_PBVaram,009,MUKTHUMPURAM,,841,841,46255
1448,01_F_08,Skl_F_Kandivalasagedda_PBVaram,010,BANTUPALLE,,2174,2174,119570
1449,01_F_08,Skl_F_Kandivalasagedda_PBVaram,011,TIRUPATI PALEM,,1122,1122,61710
1450,01_F_08,Skl_F_Kandivalasagedda_PBVaram,012,GIRIVANIPALEM,,590,590,32450
1451,01_F_08,Skl_F_Kandivalasagedda_PBVaram,013,SANCHAM,,3388,3388,186340
1452,01_F_08,Skl_F_Kandivalasagedda_PBVaram,014,DEVUNIPALAVALASA,,634,634,34870
1453,01_F_08,Skl_F_Kandivalasagedda_PBVaram,015,PYDIBHIMAVARAM,,3457,3457,190135
1454,01_F_08,Skl_F_Kandivalasagedda_PBVaram,016,VARISAM,,1803,1803,99165
1455,01_F_08,Skl_F_Kandivalasagedda_PBVaram,017,NELIVADA,,1127,1127,61985
1456,01_F_08,Skl_F_Kandivalasagedda_PBVaram,040,KOLLIBHIMAVARAM,,171,171,9405
1457,01_F_08,Skl_F_Kandivalasagedda_PBVaram,042,KOTAPALEMM,,3670,3670,201850
1458,01_F_08,Skl_F_Kandivalasagedda_PBVaram,044,MARUVADA,,928,928,51040
1459,01_F_08,Skl_F_Kandivalasagedda_PBVaram,045,CHILLAPETARAJAM,,2948,2948,162140
1460,01_F_08,Skl_F_Kandivalasagedda_PBVaram,046,CHITTIVALASA,,1389,1389,76395
1461,01_F_08,Skl_F_Kandivalasagedda_PBVaram,047,BOYAPALEM,,,0,0
1462,01_F_08,Skl_F_Kandivalasagedda_PBVaram,048,NARUVA,,2202,2202,121110
1463,01_F_08,Skl_F_Kandivalasagedda_PBVaram,049,JEERUKOVVADA,,248,248,13640
1464,01_F_08,Skl_F_Kandivalasagedda_PBVaram,050,GUDEM,,4348,4348,239140
1465,01_F_08,Skl_F_Kandivalasagedda_PBVaram,051,RAMACHANDRAPURAM,,89683,89683,4932565
1466,01_F_08,Skl_F_Kandivalasagedda_PBVaram,052,TEKKALI,,55,55,3025
1467,01_F_08,Skl_F_Kandivalasagedda_PBVaram,053,NARAYANAGAJAPATHIRAJAPU,,1703,1703,93665
1468,01_F_08,Skl_F_Kandivalasagedda_PBVaram,054,MENTADA,,1596,1596,87780
1469,01_F_08,Skl_F_Kandivalasagedda_PBVaram,055,AKKAYAPALEM,,647,647,35585
1470,01_F_02,Skl_F_Mahendratanaya_N,035,GOPAKELI,,76,76,4180
1471,01_F_02,Skl_F_Mahendratanaya_N,036,NUVAGADA,,940,940,51700
1472,01_F_02,Skl_F_Mahendratanaya_N,042,BALIAPUTTUGA,,852,852,46860
1473,01_F_02,Skl_F_Mahendratanaya_N,045,JALANTRAKOTA,,3375,3375,185625
1474,01_F_02,Skl_F_Mahendratanaya_N,046,JENNAGHAI,,1061,1061,58355
1475,01_F_02,Skl_F_Mahendratanaya_N,047,LAXMIPURAM (UI),,,0,0
1476,01_F_02,Skl_F_Mahendratanaya_N,048,PATHRAPADA,,681,681,37455
1477,01_F_02,Skl_F_Mahendratanaya_N,049,MANDAPALLI,,4947,4947,272085
1478,01_F_02,Skl_F_Mahendratanaya_N,050,TALATAMPARA,,4487,4487,246785
1479,01_F_02,Skl_F_Mahendratanaya_N,051,KOKKILIPUTTUGA,,2809,2809,154495
1480,01_F_02,Skl_F_Mahendratanaya_N,052,KUTTUMA,,987,987,54285
1481,01_F_02,Skl_F_Mahendratanaya_N,053,AMMAVARIPUTTUGA,,226,226,12430
1482,01_F_02,Skl_F_Mahendratanaya_N,054,AMARAVATI(UI),,,0,0
1483,01_F_02,Skl_F_Mahendratanaya_N,055,BURAGAM,,2521,2521,138655
1484,01_F_02,Skl_F_Mahendratanaya_N,056,VEERANARAYANAPURAM,,,0,0
1485,01_F_02,Skl_F_Mahendratanaya_N,057,GOKARNAPURAM,,2299,2299,126445
1486,01_F_02,Skl_F_Mahendratanaya_N,058,SASANAM,,2092,2092,115060
1487,01_F_02,Skl_F_Mahendratanaya_N,019,KUSUMPURAM,,2697,2697,148335
1488,01_F_02,Skl_F_Mahendratanaya_N,020,BALLIPUTTUGA,,2809,2809,154495
1489,01_F_02,Skl_F_Mahendratanaya_N,021,MANIKYAPURAM,,3850,3850,211750
1490,01_F_02,Skl_F_Mahendratanaya_N,001,GOWDUGURANTI,,2520,2520,138600
1491,01_F_02,Skl_F_Mahendratanaya_N,002,BUDARASINGI,,2871,2871,157905
1492,01_F_02,Skl_F_Mahendratanaya_N,003,SIRIPURAM,,3650,3650,200750
1493,01_F_02,Skl_F_Mahendratanaya_N,004,MOGALAIPETA,,623,623,34265
1494,01_F_02,Skl_F_Mahendratanaya_N,005,B.POTHANGI,,681,681,37455
1495,01_F_02,Skl_F_Mahendratanaya_N,006,MUKUNDAPURAM,,653,653,35915
1496,01_F_02,Skl_F_Mahendratanaya_N,007,POTHANGIBISWALI,,321,321,17655
1497,01_F_02,Skl_F_Mahendratanaya_N,008,BELLUPATIA,,1359,1359,74745
1498,01_F_02,Skl_F_Mahendratanaya_N,009,HONNALI,,1470,1470,80850
1499,01_F_02,Skl_F_Mahendratanaya_N,010,CHEEPI,,1527,1527,83985
1500,01_F_02,Skl_F_Mahendratanaya_N,011,SINGUPURAM,,1727,1727,94985
1501,01_F_02,Skl_F_Mahendratanaya_N,012,NUVAGAM,,419,419,23045
1502,01_F_02,Skl_F_Mahendratanaya_N,013,DABARSINGI,,670,670,36850
1503,01_F_02,Skl_F_Mahendratanaya_N,014,TUBBURU,,151,151,8305
1504,01_F_02,Skl_F_Mahendratanaya_N,015,BANJARUYUVARAJAPURAM,,249,249,13695
1505,01_F_02,Skl_F_Mahendratanaya_N,016,KONTBONO,,,0,0
1506,01_F_02,Skl_F_Mahendratanaya_N,017,BOGABANDA,,820,820,45100
1507,01_F_02,Skl_F_Mahendratanaya_N,019,KONKADAPUTTI,,442,442,24310
1508,01_F_02,Skl_F_Mahendratanaya_N,020,KILLOYI,,1362,1362,74910
1509,01_F_02,Skl_F_Mahendratanaya_N,021,MANDAVURU,,356,356,19580
1510,01_F_02,Skl_F_Mahendratanaya_N,022,KUSUMALA,,1585,1585,87175
1511,01_F_02,Skl_F_Mahendratanaya_N,023,HAMSARALI,,1208,1208,66440
1512,01_F_02,Skl_F_Mahendratanaya_N,024,CHATRAPURAM,,183,183,10065
1513,01_F_02,Skl_F_Mahendratanaya_N,025,ICHAPURAM (UI),,,0,0
1514,01_F_02,Skl_F_Mahendratanaya_N,026,DIMIRAI,,578,578,31790
1515,01_F_02,Skl_F_Mahendratanaya_N,027,JILLUNDA,,1061,1061,58355
1516,01_F_02,Skl_F_Mahendratanaya_N,028,MANDASA (PT),,9953,9953,547415
1517,01_F_02,Skl_F_Mahendratanaya_N,029,RADHAKRISHNAPURAM,,751,751,41305
1518,01_F_02,Skl_F_Mahendratanaya_N,030,SIDDIGAM,,409,409,22495
1519,01_F_02,Skl_F_Mahendratanaya_N,031,SRIRAMPURAM,,534,534,29370
1520,01_F_02,Skl_F_Mahendratanaya_N,032,MULIPADU,,1813,1813,99715
1521,01_F_02,Skl_F_Mahendratanaya_N,033,SONDIPUDI,,1141,1141,62755
1522,01_F_02,Skl_F_Mahendratanaya_N,034,BALAJIPURAM,,404,404,22220
1523,01_F_02,Skl_F_Mahendratanaya_N,035,BAIRISARANGAPURAM,,2146,2146,118030
1524,01_F_02,Skl_F_Mahendratanaya_N,036,UMMAGURU,,544,544,29920
1525,01_F_02,Skl_F_Mahendratanaya_N,037,PITHATHOLI,,536,536,29480
1526,01_F_02,Skl_F_Mahendratanaya_N,038,PUCHAPADU,,294,294,16170
1527,01_F_02,Skl_F_Mahendratanaya_N,039,DABARU,,341,341,18755
1528,01_F_02,Skl_F_Mahendratanaya_N,040,GOVINDAPURAM,,140,140,7700
1529,01_F_02,Skl_F_Mahendratanaya_N,041,AMBUGAMBIT (UI),,,0,0
1530,01_F_02,Skl_F_Mahendratanaya_N,042,KOTHAPALLE,,974,974,53570
1531,01_F_02,Skl_F_Mahendratanaya_N,043,BHINNALA,,678,678,37290
1532,01_F_02,Skl_F_Mahendratanaya_N,044,VENKATAVARAJAPURAM,,398,398,21890
1533,01_F_02,Skl_F_Mahendratanaya_N,045,BALIGAM,,1848,1848,101640
1534,01_F_02,Skl_F_Mahendratanaya_N,046,KUNTI KOTA,,607,607,33385
1535,01_F_02,Skl_F_Mahendratanaya_N,047,VEERAGUNNAMAPURAM,,1044,1044,57420
1536,01_F_02,Skl_F_Mahendratanaya_N,048,PIDIMANDSA,,880,880,48400
1537,01_F_02,Skl_F_Mahendratanaya_N,049,MADHYA,,585,585,32175
1538,01_F_02,Skl_F_Mahendratanaya_N,050,SAVARAMADHYA,,109,109,5995
1539,01_F_02,Skl_F_Mahendratanaya_N,051,ONASYA(UI),,,0,0
1540,01_F_02,Skl_F_Mahendratanaya_N,052,DEVUPURAM,,619,619,34045
1541,01_F_02,Skl_F_Mahendratanaya_N,053,NARASINGAPURAM,,759,759,41745
1542,01_F_02,Skl_F_Mahendratanaya_N,054,LAKSHMINARAYANAPURAM,,,0,0
1543,01_F_02,Skl_F_Mahendratanaya_N,055,KARAPALLE,,53,53,2915
1544,01_F_02,Skl_F_Mahendratanaya_N,056,KONDALOGAM,,1404,1404,77220
1545,01_F_02,Skl_F_Mahendratanaya_N,057,MALAGOVINDAPURAM (UI),,,0,0
1546,01_F_02,Skl_F_Mahendratanaya_N,058,RAGHUNADHAPURAM,,,0,0
1547,01_F_02,Skl_F_Mahendratanaya_N,059,MAKARAJOLA,,722,722,39710
1548,01_F_02,Skl_F_Mahendratanaya_N,060,VASUDEVAPURAM,,233,233,12815
1549,01_F_02,Skl_F_Mahendratanaya_N,061,ATCHYUTAPURAM,,252,252,13860
1550,01_F_02,Skl_F_Mahendratanaya_N,062,PATHAKAMALAPURAM,,,0,0
1551,01_F_02,Skl_F_Mahendratanaya_N,063,KOTHAKAMALAPURAM,,312,312,17160
1552,01_F_02,Skl_F_Mahendratanaya_N,064,VEERABHADRA,,565,565,31075
1553,01_F_02,Skl_F_Mahendratanaya_N,065,HARIPURAM,,3136,3136,172480
1554,01_F_02,Skl_F_Mahendratanaya_N,066,AMBUGAM,,2619,2619,144045
1555,01_F_02,Skl_F_Mahendratanaya_N,067,LOHARIBANDA,,2448,2448,134640
1556,01_F_02,Skl_F_Mahendratanaya_N,068,PITHALI,,1015,1015,55825
1557,01_F_02,Skl_F_Mahendratanaya_N,069,DUNNAVURU,,486,486,26730
1558,01_F_02,Skl_F_Mahendratanaya_N,070,MARRIPADU,,339,339,18645
1559,01_F_02,Skl_F_Mahendratanaya_N,071,GOLLAPALEM,,645,645,35475
1560,01_F_02,Skl_F_Mahendratanaya_N,072,LIMBUGAM,,781,781,42955
1561,01_F_02,Skl_F_Mahendratanaya_N,073,NARAYANAPURAM,,1461,1461,80355
1562,01_F_02,Skl_F_Mahendratanaya_N,074,BANJARUKESUPURAM,,1293,1293,71115
1563,01_F_02,Skl_F_Mahendratanaya_N,075,RANGANADHAPURAM,,384,384,21120
1564,01_F_02,Skl_F_Mahendratanaya_N,076,ALLIMERAKA,,508,508,27940
1565,01_F_02,Skl_F_Mahendratanaya_N,077,SUVARNAPURAM,,1784,1784,98120
1566,01_F_02,Skl_F_Mahendratanaya_N,078,SARIAPALLE,,1253,1253,68915
1567,01_F_02,Skl_F_Mahendratanaya_N,079,BAHADAPALLE,,3177,3177,174735
1568,01_F_02,Skl_F_Mahendratanaya_N,080,RATTI,,1231,1231,67705
1569,01_F_02,Skl_F_Mahendratanaya_N,081,BETHALAPURAM,,1429,1429,78595
1570,01_F_02,Skl_F_Mahendratanaya_N,082,LAXMIPURAM,,145,145,7975
1571,01_F_02,Skl_F_Mahendratanaya_N,083,BIDIMI,,2301,2301,126555
1572,01_F_02,Skl_F_Mahendratanaya_N,032,SUNNADEVI,,724,724,39820
1573,01_F_02,Skl_F_Mahendratanaya_N,033,MAMIDIMETTU,,741,741,40755
1574,01_F_02,Skl_F_Mahendratanaya_N,034,RANGOI,,944,944,51920
1575,01_F_02,Skl_F_Mahendratanaya_N,035,GURUDASUPURAM,,954,954,52470
1576,01_F_02,Skl_F_Mahendratanaya_N,036,NEELAVATHI,,2788,2788,153340
1577,01_F_02,Skl_F_Mahendratanaya_N,075,KOTHAJAGADEVAPURAM,,,0,0
1578,01_F_02,Skl_F_Mahendratanaya_N,001,MALAGOVINDAPURAM,,1605,1605,88275
1579,01_F_02,Skl_F_Mahendratanaya_N,002,VIKRAMPURAM,,591,591,32505
1580,01_F_02,Skl_F_Mahendratanaya_N,003,SUNKIDI,,2202,2202,121110
1581,01_F_02,Skl_F_Mahendratanaya_N,004,BHUSABHADRA,,316,316,17380
1582,01_F_02,Skl_F_Mahendratanaya_N,005,JALANTHRAPOTHANGI,,553,553,30415
1583,01_F_02,Skl_F_Mahendratanaya_N,006,MAKANNAPURAM,,1413,1413,77715
1584,01_F_02,Skl_F_Mahendratanaya_N,007,PADMANABHAPURAM,,405,405,22275
1585,01_F_02,Skl_F_Mahendratanaya_N,008,SARADAPURAM,,790,790,43450
1586,01_F_02,Skl_F_Mahendratanaya_N,009,BESIRAMACHANDRAPURAM,,2748,2748,151140
1587,01_F_02,Skl_F_Mahendratanaya_N,010,LAKKAVARAM,,933,933,51315
1588,01_F_02,Skl_F_Mahendratanaya_N,011,PALASAPURAM,,2104,2104,115720
1589,01_F_02,Skl_F_Mahendratanaya_N,012,ZINKIBHADRA,,2648,2648,145640
1590,01_F_02,Skl_F_Mahendratanaya_N,013,SOMPETA (PT),,19037,19037,1047035
1591,01_F_02,Skl_F_Mahendratanaya_N,017,BENKILI,,1565,1565,86075
1592,01_F_02,Skl_F_Mahendratanaya_N,018,RUSHIKUDDA,,3579,3579,196845
1593,01_F_02,Skl_F_Mahendratanaya_N,019,GOLLAGANDI,,2714,2714,149270
1594,01_F_02,Skl_F_Mahendratanaya_N,020,BARUVAPETA,,5007,5007,275385
1595,01_F_02,Skl_F_Mahendratanaya_N,021,BARUVA,,5875,5875,323125
1596,01_F_02,Skl_F_Mahendratanaya_N,022,KORLAM,,3580,3580,196900
1597,01_F_02,Skl_F_Mahendratanaya_N,023,PALAVALASA,,2691,2691,148005
1598,01_F_02,Skl_F_Mahendratanaya_N,024,KARTHALIPALEM,,2892,2892,159060
1599,01_F_02,Skl_F_Mahendratanaya_N,025,JAGATHIKESAPURAM,,668,668,36740
1600,01_F_02,Skl_F_Mahendratanaya_N,026,POTHRAKONDA,,1463,1463,80465
1601,01_F_02,Skl_F_Mahendratanaya_N,027,ANANTHAPURAM,,414,414,22770
1602,01_F_02,Skl_F_Mahendratanaya_N,028,TURAKASASANAM,,717,717,39435
1603,01_F_02,Skl_F_Mahendratanaya_N,029,DAMODARAPURAM (UI),,159,159,8745
1604,01_F_02,Skl_F_Mahendratanaya_N,030,MULAPALEM,,178,178,9790
1605,01_F_02,Skl_F_Mahendratanaya_N,031,GOLLAVOORU,,1512,1512,83160
1606,01_F_02,Skl_F_Mahendratanaya_N,032,UPPALAM,,2995,2995,164725
1607,01_F_02,Skl_F_Mahendratanaya_N,033,RAJAM,,911,911,50105
1608,01_F_02,Skl_F_Mahendratanaya_N,034,SIRIMAMIDI,,1713,1713,94215
1609,01_F_02,Skl_F_Mahendratanaya_N,035,PATHINIVALASA,,516,516,28380
1610,01_F_02,Skl_F_Mahendratanaya_N,036,MAMIDIPALLE,,3180,3180,174900
1611,01_F_02,Skl_F_Mahendratanaya_N,037,RANIGAMBIT (UI),,736,736,40480
1612,01_F_02,Skl_F_Mahendratanaya_N,038,TALLABHADRA,,1588,1588,87340
1613,01_F_02,Skl_F_Mahendratanaya_N,001,CHEEPURUPALLI,,841,841,46255
1614,01_F_02,Skl_F_Mahendratanaya_N,002,METTURU,,3908,3908,214940
1615,01_F_02,Skl_F_Mahendratanaya_N,003,GADIVURU,,841,841,46255
1616,01_F_07,Skl_F_Peddagedda_Gsigadam,001,ARINAM,,1491,1491,82005
1617,01_F_07,Skl_F_Peddagedda_Gsigadam,017,CHILAKALAPALEM,,6291,6291,346005
1618,01_F_07,Skl_F_Peddagedda_Gsigadam,020,NANDIGAM,,390,390,21450
1619,01_F_07,Skl_F_Peddagedda_Gsigadam,028,BHAGIRADHIPURAM,,1166,1166,64130
1620,01_F_07,Skl_F_Peddagedda_Gsigadam,029,KOYYAM,,5654,5654,310970
1621,01_F_07,Skl_F_Peddagedda_Gsigadam,030,AJJARAM,,2817,2817,154935
1622,01_F_07,Skl_F_Peddagedda_Gsigadam,031,KUPPILI,,6309,6309,346995
1623,01_F_07,Skl_F_Peddagedda_Gsigadam,021,JADA,,2096,2096,115280
1624,01_F_07,Skl_F_Peddagedda_Gsigadam,022,MUSHINIVALASA,,891,891,49005
1625,01_F_07,Skl_F_Peddagedda_Gsigadam,023,SARVESWARAPURAM,,626,626,34430
1626,01_F_07,Skl_F_Peddagedda_Gsigadam,024,DALEMRAJUVALASA,,2139,2139,117645
1627,01_F_07,Skl_F_Peddagedda_Gsigadam,025,NAIDUVALASA,,25,25,1375
1628,01_F_07,Skl_F_Peddagedda_Gsigadam,026,ULLIVALASA,,354,354,19470
1629,01_F_07,Skl_F_Peddagedda_Gsigadam,027,PUNNAM,,1154,1154,63470
1630,01_F_07,Skl_F_Peddagedda_Gsigadam,028,BATHUVA,,3809,3809,209495
1631,01_F_07,Skl_F_Peddagedda_Gsigadam,030,GEDDAKANCHARAM,,3251,3251,178805
1632,01_F_07,Skl_F_Peddagedda_Gsigadam,039,SETHUBHEMAVARAM,,894,894,49170
1633,01_F_07,Skl_F_Peddagedda_Gsigadam,040,PENASAM,,1064,1064,58520
1634,01_F_07,Skl_F_Peddagedda_Gsigadam,041,GANGANNADORAPALEM,,495,495,27225
1635,01_F_07,Skl_F_Peddagedda_Gsigadam,042,DEVARAVALASA,,2133,2133,117315
1636,01_F_07,Skl_F_Peddagedda_Gsigadam,001,PYDAYYAVALASA,,670,670,36850
1637,01_F_07,Skl_F_Peddagedda_Gsigadam,002,KOTHAKUNKAM,,1952,1952,107360
1638,01_F_07,Skl_F_Peddagedda_Gsigadam,003,KONDAKUNKAM,,343,343,18865
1639,01_F_07,Skl_F_Peddagedda_Gsigadam,004,PATHA KUNKAM,,1445,1445,79475
1640,01_F_07,Skl_F_Peddagedda_Gsigadam,005,VIJAYARAMPURAM,,223,223,12265
1641,01_F_07,Skl_F_Peddagedda_Gsigadam,006,PEDDA KOTHAPALLE,,1116,1116,61380
1642,01_F_07,Skl_F_Peddagedda_Gsigadam,007,ADAPAKA,,4705,4705,258775
1643,01_F_07,Skl_F_Peddagedda_Gsigadam,008,KOTHAKOTA,,1913,1913,105215
1644,01_F_07,Skl_F_Peddagedda_Gsigadam,009,POTHAYYAVALASA,,988,988,54340
1645,01_F_07,Skl_F_Peddagedda_Gsigadam,010,PEDALINGALAVALASA,,2150,2150,118250
1646,01_F_07,Skl_F_Peddagedda_Gsigadam,011,VENKATAPURAM,,2275,2275,125125
1647,01_F_07,Skl_F_Peddagedda_Gsigadam,012,APPAPURAM,,1503,1503,82665
1648,01_F_07,Skl_F_Peddagedda_Gsigadam,013,GOVINDAPURAM,,1266,1266,69630
1649,01_F_07,Skl_F_Peddagedda_Gsigadam,014,BHARANIKAM,,1583,1583,87065
1650,01_F_07,Skl_F_Peddagedda_Gsigadam,015,LAVERU,,5397,5397,296835
1651,01_F_07,Skl_F_Peddagedda_Gsigadam,016,GURUGUBILLI,,988,988,54340
1652,01_F_07,Skl_F_Peddagedda_Gsigadam,017,SIGIRI,,729,729,40095
1653,01_F_07,Skl_F_Peddagedda_Gsigadam,018,BEJJIPURAM,,4463,4463,245465
1654,01_F_07,Skl_F_Peddagedda_Gsigadam,019,BUDUMURU,,3701,3701,203555
1655,01_F_07,Skl_F_Peddagedda_Gsigadam,020,PEDDARAOPALLE,,1936,1936,106480
1656,01_F_07,Skl_F_Peddagedda_Gsigadam,021,MURAPAKA,,8521,8521,468655
1657,01_F_07,Skl_F_Peddagedda_Gsigadam,022,BUDATHAVALASA,,2212,2212,121660
1658,01_F_07,Skl_F_Peddagedda_Gsigadam,023,NEELAPURAM,,118,118,6490
1659,01_F_07,Skl_F_Peddagedda_Gsigadam,024,VENKATARAOPETA,,200,200,11000
1660,01_F_07,Skl_F_Peddagedda_Gsigadam,025,SUBHADRAPURAM,,539,539,29645
1661,01_F_07,Skl_F_Peddagedda_Gsigadam,026,TALLAVALASA,,1180,1180,64900
1662,01_F_07,Skl_F_Peddagedda_Gsigadam,027,G.G.VALASA,,506,506,27830
1663,01_F_07,Skl_F_Peddagedda_Gsigadam,028,KESAVARAYAPURAM,,354,354,19470
1664,01_F_07,Skl_F_Peddagedda_Gsigadam,029,RAVIVALASA,,575,575,31625
1665,01_F_07,Skl_F_Peddagedda_Gsigadam,030,SEERLAPALEM(UI),,,0,0
1666,01_F_07,Skl_F_Peddagedda_Gsigadam,031,VENUGOPALAPURAM,,718,718,39490
1667,01_F_07,Skl_F_Peddagedda_Gsigadam,032,NAGAMPALEM,,845,845,46475
1668,01_F_07,Skl_F_Peddagedda_Gsigadam,033,GUMADAM,,1487,1487,81785
1669,01_F_07,Skl_F_Peddagedda_Gsigadam,034,THAMVADA,,3586,3586,197230
1670,01_F_07,Skl_F_Peddagedda_Gsigadam,035,LAKSHMIPURAM,,1479,1479,81345
1671,01_F_07,Skl_F_Peddagedda_Gsigadam,036,REGAPALEM,,499,499,27445
1672,01_F_07,Skl_F_Peddagedda_Gsigadam,037,NETHERU,,764,764,42020
1673,01_F_07,Skl_F_Peddagedda_Gsigadam,038,LOPENTA,,2119,2119,116545
1674,01_F_07,Skl_F_Peddagedda_Gsigadam,039,KESAVARAYUNIPALEM,,2754,2754,151470
1675,01_F_07,Skl_F_Peddagedda_Gsigadam,040,CHELLAYAMMA,,283,283,15565
1676,01_F_07,Skl_F_Peddagedda_Gsigadam,041,SAHAPURAM,,306,306,16830
1677,01_F_07,Skl_F_Peddagedda_Gsigadam,042,HANUMANTHAPURAM,,175,175,9625
1678,01_F_07,Skl_F_Peddagedda_Gsigadam,015,BANAM,,1150,1150,63250
1679,01_F_07,Skl_F_Peddagedda_Gsigadam,016,THANAM,,833,833,45815
1680,01_F_07,Skl_F_Peddagedda_Gsigadam,017,DALLIPETA,,1045,1045,57475
1681,01_F_07,Skl_F_Peddagedda_Gsigadam,018,PULLAJIPETA,,853,853,46915
1682,01_F_07,Skl_F_Peddagedda_Gsigadam,020,LOLUGU,,3789,3789,208395
1683,01_F_07,Skl_F_Peddagedda_Gsigadam,035,KALYANIPETA,,66,66,3630
1684,01_F_07,Skl_F_Peddagedda_Gsigadam,036,NARASAPURAM,,1185,1185,65175
1685,01_F_07,Skl_F_Peddagedda_Gsigadam,037,KESAVADASUPURAM,,1085,1085,59675
1686,01_F_07,Skl_F_Peddagedda_Gsigadam,038,BHAGAVANDASUPETA,,394,394,21670
1687,01_F_07,Skl_F_Peddagedda_Gsigadam,006,SEETHAMVALASA,,670,670,36850
1688,01_F_07,Skl_F_Peddagedda_Gsigadam,007,GARIKIPALEM,,1333,1333,73315
1689,01_F_07,Skl_F_Peddagedda_Gsigadam,008,JAGANNADHARAJA PURAM,,3654,3654,200970
1690,01_F_07,Skl_F_Peddagedda_Gsigadam,018,KOSTA,,3872,3872,212960
1691,01_F_07,Skl_F_Peddagedda_Gsigadam,019,RANASTALAM,,5718,5718,314490
1692,01_F_07,Skl_F_Peddagedda_Gsigadam,020,NARASIMHA GOPALAPURAM,,71,71,3905
1693,01_F_07,Skl_F_Peddagedda_Gsigadam,021,KRISHNAPURAM,,1394,1394,76670
1694,01_F_07,Skl_F_Peddagedda_Gsigadam,022,MAHANTHIPALEM,,948,948,52140
1695,01_F_07,Skl_F_Peddagedda_Gsigadam,023,GOSAM,,733,733,40315
1696,01_F_07,Skl_F_Peddagedda_Gsigadam,024,SURAPURAM,,299,299,16445
1697,01_F_07,Skl_F_Peddagedda_Gsigadam,025,YERRAVARAM,,1346,1346,74030
1698,01_F_07,Skl_F_Peddagedda_Gsigadam,026,NARAYANAPATNAM,,81,81,4455
1699,01_F_07,Skl_F_Peddagedda_Gsigadam,027,RAVADA,,2162,2162,118910
1700,01_F_07,Skl_F_Peddagedda_Gsigadam,028,UPPIVALASA,,660,660,36300
1701,01_F_07,Skl_F_Peddagedda_Gsigadam,029,VENKATARAOPETA,,731,731,40205
1702,01_F_07,Skl_F_Peddagedda_Gsigadam,030,VALLABHARAOPETA,,1098,1098,60390
1703,01_F_07,Skl_F_Peddagedda_Gsigadam,031,PISHINI,,2106,2106,115830
1704,01_F_07,Skl_F_Peddagedda_Gsigadam,032,DERASAM,,1850,1850,101750
1705,01_F_07,Skl_F_Peddagedda_Gsigadam,033,PATHARLAPALLE,,3980,3980,218900
1706,01_F_07,Skl_F_Peddagedda_Gsigadam,034,SEETHARAMPURAM,,694,694,38170
1707,01_F_07,Skl_F_Peddagedda_Gsigadam,035,PAPARAOPETA,,758,758,41690
1708,01_F_07,Skl_F_Peddagedda_Gsigadam,036,TEPPALAVALASA,,1842,1842,101310
