"Sr.no",,,"village name","No. M.I.Tanks command area",,"Number of M.I.Tanks [Non command area]",,"Number of M.I.Tanks PQ Area
[Poor GW Quality area]",
,"Watershed code ","GW watershed name",,"Number","spread ha","Number","spread ha","Number","spread ha"
478,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","VASUDEVAPURAM",,0,,0,,
479,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","THAMARAM",,0,,0,,
480,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","MEDAMIRTHI",,0,,0,,
481,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","HONJARAM",,0,,0,,
482,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","KAKARAPALLI",1,3.2,,0,,
483,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","MANDARADA",,0,3,42,,
484,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","MUKUNDAPURAM",,0,5,34.4,,
485,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","AKKARAPALLI",,0,8,64.4,,
486,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","MODUGULAPETA",3,32.4,,0,,
487,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","M.S.PURAM U.I(U)",,0,,0,,
488,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","NARAYANARAJUPURAM",,0,,0,,
489,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","GOVINDAPURAM",13,92.8,,0,,
490,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","CHINTALAPETA",,0,1,2.8,,
491,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","SHALIPETA",,0,,0,,
492,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","RAMARAYAPURAM",1,1.2,,0,,
493,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","MANTHINA",,0,9,59.2,,
494,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","PODALI",,0,,0,,
495,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","CHITTARIPURAM",,0,,0,,
496,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","GARANAIDUPETA",,0,,0,,
497,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","PANASAPETA",,0,4,27.2,,
498,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","J K GUMADA",5,21.2,,0,,
499,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","U.V.R.PETA",1,24.8,,0,,
500,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","RAJULAGUMADA",,0,,0,,
501,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","BANGARUVALASA",,0,,0,,
502,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","KOPPARAVALSA",11,126.8,,0,,
503,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","RUSHINGI",,0,,0,,
504,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","T D K PURAM(UI)",,0,,0,,
505,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","TALAGAM",5,1.2,,0,,
506,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","SIVVAM",3,34.8,,0,,
507,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","MADDIVALASA",5,26,,0,,
508,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","KOPPARA",8,44,,0,,
509,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","K CH PALLE",7,0,,0,,
510,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","GEETHANAPALLE",3,4.8,,0,,
511,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","KOTTISA",,0,,0,,
512,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","VANGARA",1,1.2,,0,,
513,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","VONI AGRAHARAM",10,56.4,,0,,
514,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","SANGAM",15,255.6,,0,,
515,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","MADDUVALASA",5,92.8,,0,,
516,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","PATUVARDHANAM",12,41.6,,0,,
517,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","NARENDRAPURAM",,0,,0,,
518,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","V.P.R.PETA",1,24,,0,,
519,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","KONANGIPADU",4,47.6,,0,,
520,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","IRUVADA",8,65.2,,0,,
521,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","CHANDRAMPETA",5,43.6,,0,,
522,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","MARUVADA",7,58,,0,,
523,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","SEETHADEVIPURAM",,0,,0,,
524,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","KINJANGI",5,26,,0,,
525,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","SREEHARIPURAM",31,244,,0,,
526,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","BHAGEMPETA",12,292,,0,,
527,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","NEELAYYAVALASA",18,75.2,,0,,
528,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","JAGANNADHAVALASA",8,139.6,,0,,
529,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","ARASADA",21,209.2,,0,,
530,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","M.S.PURAM",,0,,0,,
531,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","LAXMIPETA",,0,,0,,
532,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","MAGGURU",,0,1,9.2,,
533,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","DEVAKIWADA",,0,5,34.4,,
534,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","GUDIVADA AGRAHARAM",,0,,0,,
535,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","NADUKURU",,0,,0,,
536,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","VIKRAMPURAM",,0,1,9.6,,
537,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","KIMMI",,0,,0,,
538,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","PANASANANDIVADA",,0,,0,,
539,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","CHANDRAGIRI",,0,,0,,
540,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","GOTTIPALLE",,0,,0,,
541,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","KODONDAPURAM (UI)",,0,,0,,
542,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","KONANGI",,0,,0,,
543,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","GITTANGI(UI)",,0,,0,,
544,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","ARIKIVALASA",6,49.2,,0,,
545,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","BRUNDAVANAM",6,86.4,,0,,
546,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","KASEEPURAM",3,60.8,,0,,
547,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","KURMANADHAPURAM",,0,,0,,
548,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","YEMALAPETA",1,14.8,,0,,
549,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","POTHUNAIDUPETA",,0,,0,,
550,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","KOTAPADU",4,39.6,,0,,
551,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","DANDUGOPALAPURAM",3,62.4,,0,,
552,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","VADDITANDRA",4,34.4,,0,,
553,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","AKASALAKKAVARAM",,0,,0,,
554,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","RAJAPURAM",,0,,0,,
555,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","SANDHIPETA",,0,,0,,
556,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","MEGHAVARAM",2,35.6,,0,,
557,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","MARUVADA",,0,1,6,,
558,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","LAKKIVALASA",,0,,0,,
559,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","KOLLIPADU",2,41.2,,0,,
560,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","GODALAM",5,33.2,,0,,
561,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","SEEPURAM",,0,5,36.8,,
562,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","MALAGAM",,0,,0,,
563,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","MARRIPADU",,0,,0,,
564,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","PATHANOUPADA",,0,,0,,
565,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","B.SAVARAMPETA",,0,,0,,
566,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","BHAGHAVANUPURAM",,0,6,49.6,,
567,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","CHINTALAGARA",,0,,0,,
568,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","SHYAMASUNDARAPURAM",,0,,0,,
569,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","AKKAVARAM",9,193.6,,0,,
570,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","CHAKIPALLE",,0,5,46,,
571,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","CHINALAXMIPURAM",,0,,0,,
572,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","BALARAMAPURAM",,0,,0,,
573,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","RANGAPURAM",,0,,0,,
574,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","POLAVARAM",,0,2,12,,
575,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","V.R.PURAM@GANGADHARPETA",,0,2,32,,
576,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","THIRLANGI",11,218,,0,,
577,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","VEERARAMAKRISHNAPURAM",,0,,0,,
578,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","MEGHAVARAM",6,36,,0,,
579,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","SATHIVADA",,0,,0,,
580,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","LINGALAVALASA",,0,5,53.2,,
581,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","SOLIGAM",,0,,0,,
582,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","RAIPADU",,0,,0,,
583,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","BHEEMPURAM",,0,,0,,
584,"01_F_04_01","Skl_F_Naupada_Desagedda_Tekkali","ADDUKONDA",,0,,0,,
585,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","PAKIVALASA",,0,4,74,,
586,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","THARLIPETA",,0,1,40,,
587,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","JARJANGI",3,39.6,,0,,
588,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","KOTABOMMILI",,0,16,190.8,1,3
589,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","GANGARAM",,0,5,96.8,,
590,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","LAKKAMDIDDI",10,82.4,,0,,
591,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","YELAMANCHILI",,0,15,230.4,,
592,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","SARIABODDAPADU",,0,6,38,,
593,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","SRIJAGANNADHAPURAM",,0,15,353.6,,
594,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","YETTURALLAPADU",,0,9,121.6,,
595,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","HARICHANDRAPURAM",3,84.4,,0,,
596,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","CHITTIVALASA",12,118.8,,0,,
597,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","KOTHAPALLE",,0,4,44,,
598,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","GUDIVADA",,0,3,40,,
599,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","CHINASANA",,0,3,62,,
600,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","SARIAPALLE",,0,1,28,,
601,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","DANTA",,0,6,67.2,,
602,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","TATIPARTHI",,0,4,61.6,,
603,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","MAHASAHEBPETA",,0,7,131.6,,
604,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","SIMHADRIPURAM",,0,,0,,
605,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","KURUDU",,0,1,11.2,,
606,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","JIYYANNAPETA",,0,,0,,
607,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","CHEEPURULAPADU",,0,1,4,,
608,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","KANNEVALASA",,0,12,84.8,,
609,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","KISTHUPURAM",,0,,0,,
610,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","PATTUPURAM",,0,5,108,,
611,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","KASTURIPADU",,0,6,38.8,,
612,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","AKKAYYAVALASA",,0,1,2.4,,
613,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","KOTHAPETA",,0,3,52,,
614,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","GUNJILOVA",,0,3,54.8,,
615,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","DUPPALAPADU",,0,12,161.6,,
616,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","REGULAPADU",,0,10,93.6,,
617,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","SOWDAM",,0,6,108,,
618,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","TILARU",,0,7,85.6,,
619,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","THEMBURU",,0,7,99.6,,
620,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","HARIDWARAM",,0,,0,,
621,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","RAAHIMANPURAM",4,128.4,,0,,
622,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","VANAVISHNUPURAM",,0,,0,,
623,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","CHINNATUNGAM",3,22.8,,0,,
624,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","PEDATUNGAM",11,112.4,,0,,
625,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","TALLAVALASA",3,24.8,,0,,
626,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","SANTHABOMMALI",,0,16,191.6,,
627,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","KAKARAPALLE",,0,3,98,,
628,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","ANTLAVARAM",2,58.4,,0,,
629,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","NARASAPURAM",20,187.6,,0,,
630,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","GOVINDAPURAM",,0,11,73.6,,
631,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","BORUBHADRA",6,62,,0,,
632,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","RUNKUHANUMANTHUPURAM",1,8,,0,,
633,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","SIDDIBEHARAKOTURU",3,15.2,,0,,
634,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","UMILADA",4,23.6,,0,,
635,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","PALATHALAGAM",6,40.8,,0,,
636,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","UDDANDAPALEM",2,42,,0,,
637,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","KAPUGODEYAVALASA",,0,3,98,,
638,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","JONNALAPADU",,0,3,41.6,,
639,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","GUJJUVADA",,0,7,74,,
640,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","KOMMUSARIAPALLE",,0,5,81.2,,
641,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","VANDRAYI",,0,17,158.8,,
642,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","BEJJI",,0,9,69.6,,
643,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","RAMAKRISHNAPURAM",,0,5,83.6,,
644,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","KURMANADHAPURAM",,0,8,135.2,,
645,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","CHARANADASUPURAM",,0,,0,,
646,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","JARALI",,0,21,262,,
647,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","RAMACHANDRAPURAM",,0,,0,,
648,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","JAMACHAKRAM",,0,7,56.4,,
649,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","KONUSULAKOTTURU",5,56.4,,0,,
650,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","BOPPAIPURAM",,0,1,40,,
651,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","PARASARAPURAM",,0,6,40.4,,
652,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","PEDDASANA",,0,1,40.4,,
653,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","RADHAVALLABHAPURAM",,0,,0,,
654,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","VIKRAMPURAM",,0,2,32,,
655,"01_F_04_02","Skl_F_Naupada_Gareebulagedda_Kotabommali","MEELASATHIVADA",,0,,0,,
656,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","SANDHIGAM",,0,,0,,
657,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","MARA",,0,,0,,
658,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","KODUKOLIGAM",,0,1,20,,
659,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","SANTHOSHAPURAM",,0,4,25.6,,
660,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","GOKARNAPURAM",,0,,0,,
661,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","GOPPALI",,0,1,4,,
662,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","KARAJADA",,0,15,176.8,,
663,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","MUKTAPURAM",,0,2,28.8,,
664,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","CHOMPAPURAM",,0,1,4.8,,
665,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","MARRIPADU (K)",,0,9,106,,
666,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","MURUKUNTIBADRA",,0,7,56.4,,
667,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","JARRIBADRA",,0,9,126,,
668,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","NANDAVA",,0,2,36,,
669,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","BELLUPADU",,0,,0,,
670,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","TUMUKONDARAMACHANDHRAPU",,0,,0,,
671,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","PARASURAMPURAM",,0,2,28,,
672,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","PEDDAMADI",,0,10,162.4,,
673,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","CHEEPURUPALLI",,0,2,80.4,,
674,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","TUMUKONDABANJEERU (U.I)",,0,,0,,
675,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","PEDDAGURUVOORU",,0,4,30.8,,
676,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","CHINNAGURUVOORU",,0,,0,,
677,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","SARADAPURAM",,0,2,5.2,,
678,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","BADAGAM",,0,2,40,,
679,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","AGARLAGOKARLAPALLE",,0,1,7.2,,
680,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","JADYADA",,0,4,35.2,,
681,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","KOTHAGRAHARAM",,0,1,2,,
682,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","THOTANEELAPURAM (UI)",,0,,0,,
683,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","PEDDINAIDUPETA",,0,,0,,
684,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","PATHRUNIVALASA",,0,,0,,
685,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","PANUKURU (UI)",,0,,0,,
686,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","PEDDABANAPURAM",,0,3,60,,
687,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","SAVARABANAPURAM",,0,1,1.6,,
688,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","VISSAMPALLI",,0,3,39.2,,
689,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","KASIRAJUKASIPURAM",,0,5,32.4,,
690,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","MOGILIPADU",,0,1,6.8,,
691,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","SAVARALINGUPURAM",,0,1,24,,
692,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","PANASALAPADU(UI)",,0,,0,,
693,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","KAVITI",,0,,0,,
694,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","ANANDAPURAM",,0,12,98.4,,
695,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","MADIGAPURAM",,0,5,47.2,,
696,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","HARIDASUPURAM",,0,4,19.2,,
697,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","PRATHAPAVISWANADHAPURAM",5,66.4,,0,,
698,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","CHERUKUPALLE",,0,2,20.4,,
699,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","MARLAPADU",,0,5,42,,
700,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","LOTHURU",,0,,0,,
701,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","KANTRAGADA",,0,,0,,
702,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","RAGHUNADHAPURAM",,0,,0,,
703,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","S.GOVINDAPURAM",,0,,0,,
704,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","MAHADEVIPURAM",,0,4,70.8,,
705,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","KOTIA (U.I)",,0,,0,,
706,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","RENTIKOTA",,0,,0,,
707,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","R.K.PURAM (U.I)",,0,,0,,
708,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","PEDANCHALA",,0,3,36,,
709,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","MARADARAJAPURAM",,0,,0,,
710,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","ALLUKHOLA",,0,10,177.6,,
711,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","LODDABHADRA",,0,8,108.8,,
712,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","TARLAKOTA",,0,,0,,
713,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","GUDARI",,0,,0,,
714,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","ADIVIKOTTURU",,0,,0,,
715,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","KAIJOLA",,0,,0,,
716,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","ITTAPADU",,0,,0,,
717,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","SUNNADA",,0,,0,,
718,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","POTRIYA",,0,,0,,
719,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","GODAVARIPURAM",,0,,0,,
720,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","VEERA RAMACHANDRAPURAM",,0,,0,,
721,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","CHINANCHALA",,0,17,281.6,,
722,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","EDURAPALLE",,0,,0,,
723,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","GANGUVADA",,0,,0,,
724,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","JAGANNADHAPURAM",,0,,0,,
725,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","RAJAGOPALAPURAM",,0,,0,,
726,"01_F_03_01","Skl_F_PMD_Bendigedda_Palasa","SASANAM",,0,,0,,
